거래년도,거래분기,동,건물면적당_평균거래가(만원/㎡)
2014,2Q,행당동,603.0685259838476
2014,2Q,행촌동,314.6250320134142
2014,2Q,현석동,701.200838481372
2014,2Q,현저동,562.3638347537047
2014,2Q,혜화동,400.08233609670145
2014,2Q,홍은동,337.3032263565687
2014,2Q,홍익동,519.7265005436096
2014,2Q,홍제동,420.9183947902574
2014,2Q,홍지동,345.27822794882525
2014,2Q,홍파동,1023.2693927320637
2014,2Q,화곡동,339.9975197588604
2014,2Q,화동,1141.7286388743173
2014,2Q,화양동,529.6965865625095
2014,2Q,황학동,712.4685930674004
2014,2Q,회기동,443.471706317504
2014,2Q,회현동1가,717.3049197329611
2014,2Q,회현동2가,860.9399370885336
2014,2Q,효자동,471.9191037533365
2014,2Q,효제동,955.9130913091309
2014,2Q,효창동,538.2037579565103
2014,2Q,후암동,551.9933742533577
2014,2Q,휘경동,407.7303864104027
2014,2Q,흑석동,594.7902486826592
2014,2Q,흥인동,785.5771028038548
2014,3Q,가락동,772.6226939827455
2014,3Q,가리봉동,316.09890829730904
2014,3Q,가산동,713.7873343565924
2014,3Q,가양동,470.410218541462
2014,3Q,가회동,611.4703401743042
2014,3Q,갈월동,655.4812913545538
2014,3Q,갈현동,329.6856453896276
2014,3Q,강일동,516.4447621967151
2014,3Q,개봉동,394.4563464985767
2014,3Q,개포동,1205.0890185811834
2014,3Q,개화동,470.17995457036494
2014,3Q,거여동,528.7120184793546
2014,3Q,견지동,406.0375556797404
2014,3Q,경운동,655.5626512044954
2014,3Q,계동,1297.8471562419459
2014,3Q,고덕동,759.1921821220212
2014,3Q,고척동,399.7093380081027
2014,3Q,공덕동,663.6427181715911
2014,3Q,공릉동,425.13624535107084
2014,3Q,공항동,350.91894927229805
2014,3Q,관수동,2772.8762288883286
2014,3Q,관철동,655.4300497362735
2014,3Q,광장동,696.4134443059551
2014,3Q,광희동1가,424.5709123757904
2014,3Q,광희동2가,391.2502223012627
2014,3Q,교남동,878.482972136223
2014,3Q,구기동,388.9589476942888
2014,3Q,구로동,451.2652138210915
2014,3Q,구산동,333.0443944273231
2014,3Q,구수동,464.31504342254846
2014,3Q,구의동,503.05560725564794
2014,3Q,군자동,454.8423034516953
2014,3Q,궁동,330.1272177319449
2014,3Q,권농동,2101.5761821366023
2014,3Q,금호동1가,549.4743922687416
2014,3Q,금호동2가,747.6649505436949
2014,3Q,금호동3가,539.3034181980248
2014,3Q,금호동4가,705.0469359868663
2014,3Q,길동,487.6130630381836
2014,3Q,길음동,491.2790281138716
2014,3Q,낙원동,406.0509554140127
2014,3Q,남가좌동,518.4959976731757
2014,3Q,남대문로5가,343.24730504480766
2014,3Q,남산동2가,302.45746691871454
2014,3Q,남영동,595.9835888576981
2014,3Q,남현동,631.939352142908
2014,3Q,내곡동,708.0999888110786
2014,3Q,내발산동,472.51149654675936
2014,3Q,내수동,781.5039305080546
2014,3Q,냉천동,613.1699872334605
2014,3Q,노고산동,595.9741812291528
2014,3Q,노량진동,503.9199663558167
2014,3Q,녹번동,349.6097701919731
2014,3Q,논현동,799.8949196956676
2014,3Q,누상동,523.156493246992
2014,3Q,누하동,950.4117332760738
2014,3Q,능동,506.39984524494355
2014,3Q,답십리동,493.28743667524805
2014,3Q,당산동,553.9382106270599
2014,3Q,당산동1가,575.4669907592131
2014,3Q,당산동2가,494.1382120609746
2014,3Q,당산동3가,643.259491168341
2014,3Q,당산동4가,531.6326071038541
2014,3Q,당산동5가,700.8098241509007
2014,3Q,당산동6가,668.9586025382002
2014,3Q,당인동,617.4057194457284
2014,3Q,당주동,432.36608311202326
2014,3Q,대림동,419.9260215951136
2014,3Q,대방동,518.8796737859402
2014,3Q,대조동,455.9501016317064
2014,3Q,대치동,1010.6527712675934
2014,3Q,대현동,520.2276726916009
2014,3Q,대흥동,825.9128420718159
2014,3Q,도곡동,959.6902393288073
2014,3Q,도림동,433.3731794984091
2014,3Q,도봉동,333.09619113338726
2014,3Q,도선동,468.34865651626467
2014,3Q,도원동,604.6002904371534
2014,3Q,도화동,549.9919934826092
2014,3Q,독산동,419.19052631737696
2014,3Q,돈암동,421.328896863438
2014,3Q,돈의동,1023.4881663927297
2014,3Q,동교동,524.8891108302868
2014,3Q,동빙고동,1055.2866601385028
2014,3Q,동선동1가,423.0540701128936
2014,3Q,동선동2가,672.5980447781111
2014,3Q,동선동3가,333.51672215713245
2014,3Q,동선동4가,466.6335171216184
2014,3Q,동선동5가,446.45531965790497
2014,3Q,동소문동1가,630.082880780707
2014,3Q,동소문동3가,820.2099737532808
2014,3Q,동소문동4가,414.37085144406734
2014,3Q,동소문동5가,494.23508210491565
2014,3Q,동소문동6가,400.27235967750335
2014,3Q,동소문동7가,563.9178461371782
2014,3Q,동숭동,316.798579388382
2014,3Q,동자동,735.5375789200943
2014,3Q,동작동,665.8501074577954
2014,3Q,둔촌동,713.1106107452127
2014,3Q,등촌동,442.8022882626732
2014,3Q,마곡동,541.0965405498423
2014,3Q,마장동,538.8815455065804
2014,3Q,마천동,450.0660942874169
2014,3Q,마포동,357.465096439111
2014,3Q,만리동1가,554.0023590608338
2014,3Q,만리동2가,544.4068674864906
2014,3Q,망우동,390.97092815428425
2014,3Q,망원동,479.4488661229899
2014,3Q,면목동,391.4484844199905
2014,3Q,명륜1가,505.4353967307485
2014,3Q,명륜2가,650.5624640760177
2014,3Q,명륜3가,279.63869019691003
2014,3Q,명륜4가,447.60144010898125
2014,3Q,명일동,531.621475748448
2014,3Q,목동,609.4551686571358
2014,3Q,무악동,634.9755820693654
2014,3Q,묵동,400.9501045591405
2014,3Q,묵정동,673.7209113017102
2014,3Q,문래동2가,458.6189566696389
2014,3Q,문래동3가,553.1023231636302
2014,3Q,문래동4가,454.67640082131874
2014,3Q,문래동5가,378.7829011896345
2014,3Q,문래동6가,403.9715984397249
2014,3Q,문배동,673.8520479821307
2014,3Q,문정동,621.0462663791973
2014,3Q,미아동,397.83912655140324
2014,3Q,반포동,1174.8246866023262
2014,3Q,방배동,709.6214831948726
2014,3Q,방이동,705.5456292442358
2014,3Q,방학동,335.5760852157736
2014,3Q,방화동,384.788031764859
2014,3Q,번동,348.1086445072305
2014,3Q,보광동,807.478724378727
2014,3Q,보문동1가,663.7628504907387
2014,3Q,보문동2가,428.5671427562574
2014,3Q,보문동3가,549.4888800995154
2014,3Q,보문동4가,522.9793977812996
2014,3Q,보문동5가,356.26723873735824
2014,3Q,보문동6가,488.5986087748287
2014,3Q,보문동7가,378.4783031718233
2014,3Q,본동,567.3481617489113
2014,3Q,봉익동,1250.9476876421531
2014,3Q,봉천동,459.4213544843966
2014,3Q,부암동,425.50133210999246
2014,3Q,북가좌동,439.4456503194554
2014,3Q,북아현동,471.4936696304801
2014,3Q,북창동,270.6726214643389
2014,3Q,불광동,417.1004996164055
2014,3Q,사간동,1833.2713984887896
2014,3Q,사근동,640.6109819522696
2014,3Q,사당동,526.7745227725087
2014,3Q,사직동,708.4720413054877
2014,3Q,산림동,326.2070632348746
2014,3Q,산천동,588.7240535259767
2014,3Q,삼선동1가,253.5768845824936
2014,3Q,삼선동2가,511.67123331342964
2014,3Q,삼선동3가,569.5618125744203
2014,3Q,삼선동4가,456.60118007877077
2014,3Q,삼선동5가,536.044415114359
2014,3Q,삼성동,990.61844979601
2014,3Q,삼전동,514.0511941765753
2014,3Q,삼청동,591.8445799175657
2014,3Q,상계동,404.1826958652242
2014,3Q,상도1동,409.00448782801186
2014,3Q,상도동,534.3099027093119
2014,3Q,상봉동,465.6132212610745
2014,3Q,상수동,695.8035834840867
2014,3Q,상암동,686.8533805378241
2014,3Q,상왕십리동,642.9441357616371
2014,3Q,상월곡동,370.576112185151
2014,3Q,상일동,688.9729637831143
2014,3Q,서계동,793.9307818186036
2014,3Q,서교동,608.8427667639647
2014,3Q,서빙고동,767.380459710947
2014,3Q,서초동,793.6105727557103
2014,3Q,석관동,425.650698660507
2014,3Q,석촌동,525.3755825613074
2014,3Q,성내동,535.9248289579571
2014,3Q,성북동,620.6772292590857
2014,3Q,성북동1가,279.03428043995257
2014,3Q,성산동,491.6207914083748
2014,3Q,성수동1가,675.1596791051983
2014,3Q,성수동2가,566.7010411739609
2014,3Q,세곡동,723.410998958293
2014,3Q,송월동,590.5655206822046
2014,3Q,송정동,403.3990094067057
2014,3Q,송파동,622.4854753233935
2014,3Q,수색동,396.3005074083834
2014,3Q,수서동,812.5646106505425
2014,3Q,수송동,672.2819575138897
2014,3Q,수유동,316.4187348134117
2014,3Q,순화동,655.2778593614076
2014,3Q,숭인동,580.3141858516093
2014,3Q,시흥동,358.13288725939225
2014,3Q,신계동,775.2139965162668
2014,3Q,신공덕동,784.3683036116425
2014,3Q,신교동,601.3885052607659
2014,3Q,신길동,467.5088464121661
2014,3Q,신내동,392.34368449573327
2014,3Q,신당동,575.6713213409492
2014,3Q,신대방동,514.4793111281055
2014,3Q,신도림동,548.93615062759
2014,3Q,신림동,404.8083462302102
2014,3Q,신문로1가,827.504390517441
2014,3Q,신문로2가,594.8195680878866
2014,3Q,신사동,387.7496544396032
2014,3Q,신설동,539.8030327557905
2014,3Q,신수동,543.231656511926
2014,3Q,신영동,400.80049203276656
2014,3Q,신원동,731.5052310764419
2014,3Q,신월동,329.9563197299891
2014,3Q,신정동,562.0085873616711
2014,3Q,신창동,400.43735356872486
2014,3Q,신천동,989.4288176787193
2014,3Q,쌍문동,334.0806136075893
2014,3Q,아현동,772.370095978537
2014,3Q,안암동1가,507.90465127200076
2014,3Q,안암동3가,238.7425034071132
2014,3Q,안암동4가,280.2414817944939
2014,3Q,안암동5가,397.8428175689485
2014,3Q,암사동,572.1146655949352
2014,3Q,압구정동,1299.0274708169948
2014,3Q,양재동,563.2164899831407
2014,3Q,양평동1가,505.1545592651558
2014,3Q,양평동2가,477.61097866978747
2014,3Q,양평동3가,461.1410819863052
2014,3Q,양평동4가,463.9431838444587
2014,3Q,양평동5가,570.9548409470693
2014,3Q,양평동6가,451.87039939940195
2014,3Q,여의도동,692.4608110521278
2014,3Q,역삼동,818.9651797734856
2014,3Q,역촌동,326.8048471473203
2014,3Q,연건동,353.54388729668125
2014,3Q,연남동,514.1261845108345
2014,3Q,연지동,278.81040892193306
2014,3Q,연희동,493.05644158912975
2014,3Q,염곡동,923.0201218386561
2014,3Q,염리동,523.5591553129485
2014,3Q,염창동,474.6415218275937
2014,3Q,영등포동,517.7784344000692
2014,3Q,영등포동1가,1076.2823428425859
2014,3Q,영등포동2가,784.8688502104526
2014,3Q,영등포동3가,830.4557778587239
2014,3Q,영등포동4가,764.5106394113106
2014,3Q,영등포동5가,331.7376333249349
2014,3Q,영등포동7가,443.7417770354808
2014,3Q,영등포동8가,628.8771104917104
2014,3Q,영천동,510.67475117076094
2014,3Q,예장동,260.9668199328942
2014,3Q,오금동,528.0495618713179
2014,3Q,오류동,400.3588886106405
2014,3Q,오장동,731.1395995994877
2014,3Q,옥수동,721.205351042797
2014,3Q,옥인동,663.8828138865172
2014,3Q,옥천동,385.8784893267652
2014,3Q,온수동,399.96110109583043
2014,3Q,외발산동,266.9452181987001
2014,3Q,용강동,740.9648729470465
2014,3Q,용답동,348.05939268487583
2014,3Q,용두동,587.1571143051622
2014,3Q,용문동,595.8396423176428
2014,3Q,용산동2가,493.69923862559
2014,3Q,용산동5가,1089.3687297541073
2014,3Q,우면동,760.8436774566795
2014,3Q,우이동,328.28024561999484
2014,3Q,운니동,418.3996831055655
2014,3Q,원남동,532.0037474705158
2014,3Q,원서동,613.7581647443611
2014,3Q,원효로1가,652.0646378532225
2014,3Q,원효로2가,159.91471215351814
2014,3Q,원효로3가,810.9120639445607
2014,3Q,원효로4가,703.5290709303516
2014,3Q,월계동,390.37346036334543
2014,3Q,율현동,657.7615867233354
2014,3Q,을지로2가,774.5826888645303
2014,3Q,을지로3가,366.659184523534
2014,3Q,을지로4가,2857.465799386905
2014,3Q,을지로5가,640.6942364606979
2014,3Q,을지로6가,596.5106320249963
2014,3Q,을지로7가,581.145071028842
2014,3Q,응봉동,548.0181441805137
2014,3Q,응암동,341.07778505535214
2014,3Q,의주로1가,510.5079419985773
2014,3Q,이문동,433.870481571799
2014,3Q,이촌동,889.4366843580332
2014,3Q,이태원동,667.0525691616319
2014,3Q,이화동,331.63895584037897
2014,3Q,익선동,566.9748859132563
2014,3Q,인사동,435.17343192610434
2014,3Q,인의동,570.5752152289342
2014,3Q,인현동2가,274.4739249771272
2014,3Q,일원동,866.8093373625651
2014,3Q,자곡동,762.2165436065654
2014,3Q,자양동,567.490755945255
2014,3Q,잠실동,1077.9546768674654
2014,3Q,잠원동,962.0535140097264
2014,3Q,장안동,477.66262528344606
2014,3Q,장위동,333.6537600297112
2014,3Q,장지동,705.7387309107006
2014,3Q,장충동1가,521.6132244257268
2014,3Q,장충동2가,349.8263754018515
2014,3Q,재동,711.8209785429065
2014,3Q,적선동,586.9580193528558
2014,3Q,전농동,415.13867142427614
2014,3Q,정릉동,406.460840285771
2014,3Q,제기동,510.16431541463174
2014,3Q,종로1가,678.5053374218322
2014,3Q,종로6가,1401.8947568758294
2014,3Q,종암동,488.44295179784604
2014,3Q,주성동,1156.4632810672488
2014,3Q,중계동,441.8667472348273
2014,3Q,중곡동,431.59190314766795
2014,3Q,중동,502.2148992389248
2014,3Q,중림동,624.273986790717
2014,3Q,중화동,446.14964456278375
2014,3Q,증산동,378.1136188830468
2014,3Q,진관동,544.190089257619
2014,3Q,창동,386.8042820251318
2014,3Q,창신동,455.4564680306513
2014,3Q,창전동,621.4069781494992
2014,3Q,창천동,456.59149276202186
2014,3Q,천연동,577.8237868698928
2014,3Q,천왕동,486.1833011633181
2014,3Q,천호동,470.892023646739
2014,3Q,청담동,891.5542382428029
2014,3Q,청량리동,383.12282143588374
2014,3Q,청암동,697.2222779976195
2014,3Q,청운동,506.716942690379
2014,3Q,청파동1가,420.73749285761585
2014,3Q,청파동2가,437.7830746270296
2014,3Q,청파동3가,495.32974808944243
2014,3Q,체부동,1309.5567494520099
2014,3Q,충무로4가,467.66618803256017
2014,3Q,충무로5가,409.7800846878842
2014,3Q,충신동,392.2513878591151
2014,3Q,충정로2가,433.3630932642439
2014,3Q,충정로3가,445.76516991722616
2014,3Q,토정동,652.9536192455345
2014,3Q,통의동,1252.2520966461404
2014,3Q,통인동,1015.6519139956287
2014,3Q,팔판동,2138.7283236994217
2014,3Q,평동,919.599597147368
2014,3Q,평창동,525.26325526593
2014,3Q,풍납동,535.8081081841704
2014,3Q,필동1가,651.5100101798439
2014,3Q,필동2가,376.99257147635944
2014,3Q,필동3가,336.0061092019855
2014,3Q,필운동,1063.118780729192
2014,3Q,하계동,432.83322776821745
2014,3Q,하왕십리동,571.9504804334892
2014,3Q,하월곡동,467.6491551762263
2014,3Q,하중동,805.8175047518532
2014,3Q,한강로1가,717.14746822513
2014,3Q,한강로2가,819.0808199366636
2014,3Q,한강로3가,869.2852846881456
2014,3Q,한남동,782.9849620638453
2014,3Q,합동,588.2840549706763
2014,3Q,합정동,627.4859188900537
2014,3Q,항동,370.1390458214055
2014,3Q,행당동,624.3227687991885
2014,3Q,행촌동,339.2218875596176
2014,3Q,현석동,682.9012951564074
2014,3Q,현저동,584.7336484526096
2014,3Q,혜화동,490.8624077964801
2014,3Q,홍은동,358.78015609076533
2014,3Q,홍익동,670.9939725942435
2014,3Q,홍제동,421.7168522355541
2014,3Q,홍지동,353.6980704972525
2014,3Q,홍파동,354.47300949345157
2014,3Q,화곡동,376.008989253485
2014,3Q,화양동,566.143865949867
2014,3Q,황학동,590.0820216075076
2014,3Q,회기동,411.27529427195356
2014,3Q,회현동1가,788.01599746492
2014,3Q,회현동2가,593.3682373472949
2014,3Q,효자동,1071.3682438611445
2014,3Q,효제동,488.5993485342019
2014,3Q,효창동,476.91514022827397
2014,3Q,후암동,568.4981543193171
2014,3Q,휘경동,424.1660147958124
2014,3Q,흑석동,620.6867687645911
2014,3Q,흥인동,847.5258429427588
2014,4Q,가락동,763.8777446819174
2014,4Q,가리봉동,332.3347227407701
2014,4Q,가산동,701.632626973247
2014,4Q,가양동,472.12924857729604
2014,4Q,가회동,1619.0598773661648
2014,4Q,갈월동,609.896083860208
2014,4Q,갈현동,395.9586520688376
2014,4Q,강일동,532.1507895411928
2014,4Q,개봉동,386.1690366667401
2014,4Q,개포동,1157.859975086214
2014,4Q,개화동,604.7718218965244
2014,4Q,거여동,508.17567212647185
2014,4Q,견지동,694.1642424952578
2014,4Q,경운동,650.2385115554916
2014,4Q,계동,942.0092692693848
2014,4Q,고덕동,742.5385351603561
2014,4Q,고척동,380.58473233655445
2014,4Q,공덕동,646.2162450285596
2014,4Q,공릉동,422.42375035745243
2014,4Q,공항동,466.58017886812326
2014,4Q,관철동,680.0926897364867
2014,4Q,광장동,696.7015932265714
2014,4Q,광희동1가,471.394601720634
2014,4Q,광희동2가,2026.6182698124621
2014,4Q,교남동,863.4863605174045
2014,4Q,구기동,468.9422638832147
2014,4Q,구로동,438.344582528376
2014,4Q,구산동,328.86733623893247
2014,4Q,구수동,455.31018134038266
2014,4Q,구의동,592.1874736958235
2014,4Q,군자동,457.2517760900579
2014,4Q,궁동,316.29689955323545
2014,4Q,금호동1가,544.8052978106493
2014,4Q,금호동2가,703.9323700645353
2014,4Q,금호동3가,537.7272150229082
2014,4Q,금호동4가,666.2891210020921
2014,4Q,길동,596.300534519427
2014,4Q,길음동,523.9353345668077
2014,4Q,낙원동,384.88453463960815
2014,4Q,남가좌동,465.3727319806965
2014,4Q,남대문로5가,878.4773060029282
2014,4Q,남창동,662.5371003850333
2014,4Q,남현동,507.9978603470355
2014,4Q,내곡동,713.1873531166107
2014,4Q,내발산동,477.32135158149964
2014,4Q,내수동,743.7827676220866
2014,4Q,내자동,1163.6620743094509
2014,4Q,냉천동,638.4210785321089
2014,4Q,노고산동,619.8724527243901
2014,4Q,노량진동,622.473175176
2014,4Q,녹번동,371.1966543095043
2014,4Q,논현동,815.6998701184975
2014,4Q,누상동,510.8078426249808
2014,4Q,누하동,1901.9397622212896
2014,4Q,능동,483.8470828477449
2014,4Q,답십리동,511.0874716191321
2014,4Q,당산동,568.5123012534966
2014,4Q,당산동1가,482.68095180066996
2014,4Q,당산동2가,499.42739821280014
2014,4Q,당산동3가,604.2882466414158
2014,4Q,당산동4가,545.3757001074653
2014,4Q,당산동5가,629.5253277442895
